year,month,country,region,avg_temp_c,precipitation_mm,air_quality_index,uv_index,malaria_cases,dengue_cases,population_density,healthcare_budget
2003,10,Marshall Islands,North,24.25612968553959,189.76583587722368,76.57426517086053,12.0,107,62,63,1532
2003,11,Marshall Islands,North,24.70661843787299,243.70630367388804,71.68402812031435,12.0,115,75,63,1532
2003,12,Marshall Islands,North,31.241550315787,327.26460676819073,74.5807203543999,10.502172858919446,89,90,63,1532
2004,1,Marshall Islands,North,30.571393378499003,275.9044745273233,72.79197771737027,12.0,55,117,63,1532
2004,2,Marshall Islands,North,38.89061797567522,325.05357595850427,48.4042276590021,11.244571005475045,119,172,63,1532
2004,3,Marshall Islands,North,36.328136118576026,163.4446985070901,75.2436733579876,12.0,111,60,63,1532
2004,4,Marshall Islands,North,33.95898765377873,264.7721672209541,131.83449847728951,12.0,45,116,63,1532
2004,5,Marshall Islands,North,33.83953544189772,282.07665517764457,66.49173068638636,12.0,42,110,63,1532
2004,6,Marshall Islands,North,28.325685722377948,296.2177227621454,80.76484179514236,12.0,67,107,63,1532
2004,7,Marshall Islands,North,22.611427378216266,248.37179547513315,87.16412975267289,12.0,157,75,63,1532
2004,8,Marshall Islands,North,25.94425454428366,178.10781129897424,69.43232912591448,12.0,58,79,63,1532
2004,9,Marshall Islands,North,19.006555391791075,283.1031931806334,57.17347388120393,12.0,21,66,63,1532
2004,10,Marshall Islands,North,23.426697458228826,320.28815981087615,74.0694966631095,12.0,156,119,63,1532
2004,11,Marshall Islands,North,25.874674102411117,247.32703154390194,81.82759849691524,12.0,57,100,63,1532
2004,12,Marshall Islands,North,25.809996567489403,227.96262789470455,58.65871928107559,12.0,138,83,63,1532
2005,1,Marshall Islands,North,31.800109388096658,199.90275921329754,80.9933647971864,12.0,130,120,63,1532
2005,2,Marshall Islands,North,39.286141247267786,337.7117541458796,58.12975883680457,12.0,197,126,63,1532
2005,3,Marshall Islands,North,37.87114485347347,286.97312132937657,72.58975403633586,10.882563885202233,134,151,63,1532
2005,4,Marshall Islands,North,37.52573932008077,219.3355171826102,69.33247922246969,9.921603700586825,118,82,63,1532
2005,5,Marshall Islands,North,35.90864756209523,248.98174792473912,83.55842625097928,12.0,47,149,63,1532
2005,6,Marshall Islands,North,29.81138034016166,218.51362775131565,74.09001574488191,12.0,36,124,63,1532
2005,7,Marshall Islands,North,28.476008983365922,249.46878629408837,72.8018103802148,12.0,63,143,63,1532
2005,8,Marshall Islands,North,23.071857085532308,377.2171085127427,53.018781925323964,12.0,174,64,63,1532
2005,9,Marshall Islands,North,15.838487044922637,194.54735473789867,83.95942092263569,11.56081683632095,18,81,63,1532
2005,10,Marshall Islands,North,21.92744555324757,240.39681592589025,94.55649282506717,12.0,25,134,63,1532
2005,11,Marshall Islands,North,24.49845580971739,284.96152208265113,82.97624433581841,12.0,160,77,63,1532
2005,12,Marshall Islands,North,29.72255851387805,307.9331115346133,46.74243303083194,12.0,141,146,63,1532
2006,1,Marshall Islands,North,35.101317749149686,206.44373840496348,85.47803163295254,12.0,47,77,63,1532
2006,2,Marshall Islands,North,35.88342356511474,184.6822810350669,60.19051267209562,9.579925164960816,57,88,63,1532
2006,3,Marshall Islands,North,38.23745907406885,307.9863144593369,54.906603030333436,12.0,174,80,63,1532
2006,4,Marshall Islands,North,37.30880585157655,266.70311192025343,77.61067365977964,12.0,169,69,63,1532
2006,5,Marshall Islands,North,32.07957453384554,209.1135238817768,108.13863694821184,12.0,141,141,63,1532
2006,6,Marshall Islands,North,30.36018845325886,294.0406446776221,70.08923434657514,12.0,78,93,63,1532
2006,7,Marshall Islands,North,25.783340676098558,285.4236161441594,64.95656187708687,12.0,149,94,63,1532
2006,8,Marshall Islands,North,20.63584542499675,300.6091826955936,42.18493130488137,12.0,51,68,63,1532
2006,9,Marshall Islands,North,19.75918834619265,179.92036030146028,81.80692905329984,11.035754053880053,124,57,63,1532
2006,10,Marshall Islands,North,21.356376955574955,174.44916991114673,112.32220755579226,12.0,20,115,63,1532
2006,11,Marshall Islands,North,22.726544118082206,293.8679195050701,95.15844135024983,12.0,82,81,63,1532
2006,12,Marshall Islands,North,29.23362100613,144.32185630171483,91.16608110555815,12.0,60,79,63,1532
2007,1,Marshall Islands,North,32.8712978678594,267.27591711281,65.9970889062417,12.0,163,96,63,1532
2007,2,Marshall Islands,North,35.35173006516318,250.97181734290663,95.73639456154085,12.0,43,127,63,1532
2007,3,Marshall Islands,North,40.651686269834336,193.70794768405966,87.63073569770137,8.449300413593257,104,157,63,1532
2007,4,Marshall Islands,North,37.55393389188606,270.2888926933198,83.80482989759001,12.0,41,152,63,1532
2007,5,Marshall Islands,North,31.35486840661374,341.20021803754037,86.53742862801586,12.0,111,99,63,1532
2007,6,Marshall Islands,North,29.428851298720147,331.6295805465262,74.98459297826615,12.0,136,114,63,1532
2007,7,Marshall Islands,North,23.44901555823083,293.55070944478985,91.0681305370671,12.0,95,124,63,1532
2007,8,Marshall Islands,North,21.348972476352085,325.1815392305694,60.5509317613751,12.0,65,65,63,1532
2007,9,Marshall Islands,North,18.530538118131894,230.83937782174885,71.43508450124264,12.0,132,129,63,1532
2007,10,Marshall Islands,North,19.13034000482161,215.75467778297948,108.00240175013988,12.0,87,108,63,1532
2007,11,Marshall Islands,North,25.371302035558163,206.83645723584297,66.245772861156,12.0,135,119,63,1532
2007,12,Marshall Islands,North,28.434980189076942,279.09580881919095,68.3527483939025,12.0,55,87,63,1532
2008,1,Marshall Islands,North,31.688725314238695,259.6176504262897,28.115814091316565,11.506520092857391,102,89,63,1532
2008,2,Marshall Islands,North,32.97682050768151,190.10149188942273,52.13576927990305,12.0,109,53,63,1532
2008,3,Marshall Islands,North,33.85633848136916,219.5665816301553,80.85232415860587,9.673634957606273,44,135,63,1532
2008,4,Marshall Islands,North,36.71837489107091,218.1216788445173,82.92909482586705,12.0,92,166,63,1532
2008,5,Marshall Islands,North,33.737467933006265,211.27479724752482,86.12450145492545,12.0,87,114,63,1532
2008,6,Marshall Islands,North,30.285971942060108,269.3159315062321,74.623380492655,12.0,35,106,63,1532
2008,7,Marshall Islands,North,26.715285838389185,295.707799179968,82.03308309373236,12.0,155,106,63,1532
2008,8,Marshall Islands,North,25.20394271426557,315.04736501054634,57.16245846707291,10.456114558232755,59,115,63,1532
2008,9,Marshall Islands,North,21.293237141334238,356.5312663590618,92.3599704257946,12.0,96,89,63,1532
2008,10,Marshall Islands,North,23.18731949211472,267.05694006457423,53.719600146925536,12.0,69,134,63,1532
2008,11,Marshall Islands,North,29.139556530380233,216.09739306740914,26.139728679193055,12.0,37,143,63,1532
2008,12,Marshall Islands,North,29.02777027100998,191.1664367007361,78.19736310071342,10.860656307605408,104,64,63,1532
2009,1,Marshall Islands,North,31.094034926875736,214.6955689211386,62.29716852556298,12.0,159,49,63,1532
2009,2,Marshall Islands,North,37.29110910229127,232.53534920686948,78.38377848711261,12.0,86,166,63,1532
2009,3,Marshall Islands,North,39.680849359766064,208.0878921863768,100.14941945465618,12.0,176,133,63,1532
2009,4,Marshall Islands,North,34.76105453980639,214.4411450535431,79.18286413643266,12.0,37,149,63,1532
2009,5,Marshall Islands,North,34.71749349761609,160.58031782207647,89.58700250853352,12.0,108,72,63,1532
2009,6,Marshall Islands,North,28.609599114282783,332.3504384779341,67.92464149375566,12.0,71,139,63,1532
2009,7,Marshall Islands,North,28.059922461555963,367.33390838803643,41.856496668115525,12.0,66,85,63,1532
2009,8,Marshall Islands,North,24.609960375182016,286.7132358756137,38.34592882117251,11.76747735731896,29,103,63,1532
2009,9,Marshall Islands,North,20.048667227178658,193.19132680186428,99.5855889122404,12.0,67,54,63,1532
2009,10,Marshall Islands,North,22.691583719522676,307.3480851002744,84.94680312838722,8.007564606875967,69,52,63,1532
2009,11,Marshall Islands,North,25.970243178365678,293.24274310873045,80.47465086751616,11.670512980422474,119,47,63,1532
2009,12,Marshall Islands,North,31.330609123456906,273.91883910148056,48.02719626051491,12.0,156,136,63,1532
2010,1,Marshall Islands,North,30.063386281084536,280.67365505827905,96.02605374022296,12.0,61,75,63,1532
2010,2,Marshall Islands,North,36.57340174078269,285.91572278977765,74.50120776170553,11.939525507175425,105,131,63,1532
2010,3,Marshall Islands,North,36.55039373616457,175.83945475537246,59.140943933282486,12.0,135,71,63,1532
2010,4,Marshall Islands,North,35.84914604713638,216.97100487858035,77.1416279860758,11.80192255250266,101,93,63,1532
2010,5,Marshall Islands,North,35.4720731093916,252.58657512458433,65.15720384366207,12.0,95,67,63,1532
2010,6,Marshall Islands,North,29.800533577522987,338.9098877246193,65.62231876006574,12.0,69,122,63,1532
2010,7,Marshall Islands,North,26.630970383629563,302.02340071175126,78.80351138294385,11.297505359033096,84,114,63,1532
2010,8,Marshall Islands,North,20.47244541791246,363.1168852495544,103.51716379400166,12.0,61,107,63,1532
2010,9,Marshall Islands,North,22.191177369137677,263.17522419158917,79.13822838274437,11.040822343051323,118,73,63,1532
2010,10,Marshall Islands,North,21.30797953004212,292.64411706559576,87.38505945865819,10.379716416449833,37,122,63,1532
2010,11,Marshall Islands,North,26.830168297277446,204.33091830726278,62.36938432080363,12.0,125,49,63,1532
2010,12,Marshall Islands,North,30.294277425968946,186.583393353309,106.69680562412631,10.817181805775881,17,118,63,1532
2011,1,Marshall Islands,North,36.427721973511346,253.7429043801347,123.4366597101059,12.0,183,129,63,1532
2011,2,Marshall Islands,North,38.3962340982959,233.58746195987385,74.23912798560237,11.196763865851299,66,161,63,1532
2011,3,Marshall Islands,North,41.101359210424924,294.36520384887496,73.93214165391257,12.0,56,83,63,1532
2011,4,Marshall Islands,North,34.88376611521624,281.0640733388708,67.18088721461233,12.0,185,156,63,1532
2011,5,Marshall Islands,North,32.94429514306067,331.54878529421853,84.07468574012175,12.0,82,65,63,1532
2011,6,Marshall Islands,North,29.533847334434455,293.3530333942974,82.18049868969307,12.0,34,75,63,1532
2011,7,Marshall Islands,North,26.473777168609264,209.82142355513255,55.96660537866052,11.994910996815818,68,40,63,1532
2011,8,Marshall Islands,North,21.738342693397218,320.37333699143704,79.38515487448271,12.0,88,73,63,1532
2011,9,Marshall Islands,North,24.55322863839607,343.04537448160147,55.30427077765927,12.0,113,148,63,1532
2011,10,Marshall Islands,North,19.467810227651906,278.092651275893,48.32034588369289,12.0,23,61,63,1532
2011,11,Marshall Islands,North,24.455508569395533,304.38782000650684,41.03426700165503,12.0,118,120,63,1532
2011,12,Marshall Islands,North,28.164506026663066,149.62607808176762,92.72223206368125,9.803576773830992,86,70,63,1532
2012,1,Marshall Islands,North,32.481041291151705,234.02062477314945,77.19245535438779,12.0,33,161,63,1532
2012,2,Marshall Islands,North,37.540040994743556,231.29480502017364,35.18869825578752,12.0,153,134,63,1532
2012,3,Marshall Islands,North,40.44150924518683,240.19765220363422,5.139353832494663,12.0,59,98,63,1532
2012,4,Marshall Islands,North,34.5551020655405,306.63505617977324,81.72282463007802,12.0,157,115,63,1532
2012,5,Marshall Islands,North,32.43945865590943,265.27579722670777,61.065389816716134,12.0,80,67,63,1532
2012,6,Marshall Islands,North,25.823540387771725,318.5043584883413,48.50553783339166,12.0,98,99,63,1532
2012,7,Marshall Islands,North,24.667925867218933,301.45759080285933,108.81679635340366,12.0,61,95,63,1532
2012,8,Marshall Islands,North,22.29136863041679,253.3516416285682,64.12768112186282,12.0,141,74,63,1532
2012,9,Marshall Islands,North,23.362300739637764,249.3995973222239,29.988543793654735,12.0,75,102,63,1532
2012,10,Marshall Islands,North,21.458238980332503,370.7729342368687,51.1678680458087,12.0,38,104,63,1532
2012,11,Marshall Islands,North,24.568186139931377,276.05778386656556,40.684909015875675,12.0,65,42,63,1532
2012,12,Marshall Islands,North,31.294369810389558,279.9132259588207,60.68998454526778,12.0,47,140,63,1532
2013,1,Marshall Islands,North,31.724017368357185,277.06166167613793,59.30914992180061,12.0,37,127,63,1532
2013,2,Marshall Islands,North,39.98343472787173,218.47270526363684,42.97797388811043,12.0,136,76,63,1532
2013,3,Marshall Islands,North,36.30492586634555,184.64951892538568,70.33803462376166,12.0,140,153,63,1532
2013,4,Marshall Islands,North,38.654418031555366,204.07830910389373,41.208251176123525,12.0,34,166,63,1532
2013,5,Marshall Islands,North,32.76574726518092,195.17478305029329,75.1560257498213,12.0,150,157,63,1532
2013,6,Marshall Islands,North,33.940466179074704,332.10296198615754,45.50161967500577,12.0,172,66,63,1532
2013,7,Marshall Islands,North,24.079601529508817,299.06193300800936,38.24345099521017,12.0,161,130,63,1532
2013,8,Marshall Islands,North,23.560311544454105,283.57243843455853,55.97080521299601,12.0,78,115,63,1532
2013,9,Marshall Islands,North,19.98162940587296,206.94729203412476,46.77468848259037,11.376855904051489,151,89,63,1532
2013,10,Marshall Islands,North,25.128024943873122,210.5203083051212,62.243618918220164,12.0,153,124,63,1532
2013,11,Marshall Islands,North,24.96850986236369,291.4858540985674,59.69036218355605,12.0,90,134,63,1532
2013,12,Marshall Islands,North,31.67313875291564,227.6356330765168,71.77173044248251,12.0,30,70,63,1532
2014,1,Marshall Islands,North,32.42603471425996,207.6854442851992,84.16170038696521,12.0,143,107,63,1532
2014,2,Marshall Islands,North,38.88030121120248,322.25220479047186,66.42101416071463,12.0,135,109,63,1532
2014,3,Marshall Islands,North,39.72813587257902,266.44818334310696,63.69966224167139,9.685713789832345,171,113,63,1532
2014,4,Marshall Islands,North,32.14763483536434,293.7638830953796,85.88908760206054,11.522749619618203,139,157,63,1532
2014,5,Marshall Islands,North,35.21245554191205,298.1227039096992,102.62201821060046,11.541124083310477,172,73,63,1532
2014,6,Marshall Islands,North,25.439591688545917,389.31653339680736,56.38470103743748,12.0,57,125,63,1532
2014,7,Marshall Islands,North,21.36800747614032,342.9387299131851,67.2258471631871,12.0,57,53,63,1532
2014,8,Marshall Islands,North,22.279167728620088,287.3554187257088,69.62364473034582,11.873741587077255,166,81,63,1532
2014,9,Marshall Islands,North,20.680863162616976,340.39731707588703,94.27426929899242,12.0,150,147,63,1532
2014,10,Marshall Islands,North,21.63208298766928,219.51225559793224,48.417980704119586,12.0,78,92,63,1532
2014,11,Marshall Islands,North,26.370879580838032,247.53255340158526,113.68234425602726,12.0,93,49,63,1532
2014,12,Marshall Islands,North,30.537842088038612,285.8759117495408,41.67546129187961,11.064785585034102,149,110,63,1532
2015,1,Marshall Islands,North,33.58636892030393,259.65863054943674,75.25309610115735,12.0,178,59,63,1532
2015,2,Marshall Islands,North,39.70201800027296,235.09266577196087,48.917281930002915,10.676744125759472,109,131,63,1532
2015,3,Marshall Islands,North,41.32122247692633,261.76606367971925,51.105554270899006,9.250739657501208,137,109,63,1532
2015,4,Marshall Islands,North,40.3246774582121,192.23489622765345,56.58806866889549,12.0,32,142,63,1532
2015,5,Marshall Islands,North,32.24800816945416,162.44451829749957,48.70318849789564,12.0,100,66,63,1532
2015,6,Marshall Islands,North,30.66568287749644,282.0302639499406,16.205602746935064,10.01003253808717,158,97,63,1532
2015,7,Marshall Islands,North,24.608337540259157,316.3821896873737,78.34335100962441,12.0,67,78,63,1532
2015,8,Marshall Islands,North,21.263985762645593,396.20388944208923,96.46840591526832,12.0,85,67,63,1532
2015,9,Marshall Islands,North,24.39428225387417,343.87475526811045,52.46997997613259,12.0,169,79,63,1532
2015,10,Marshall Islands,North,23.367337297274922,196.82318634758929,59.498278237034555,12.0,102,113,63,1532
2015,11,Marshall Islands,North,24.305404897608952,265.68177780545346,74.88295518559582,12.0,133,62,63,1532
2015,12,Marshall Islands,North,30.997433193302854,206.38637449601293,29.096169716958627,12.0,89,65,63,1532
2016,1,Marshall Islands,North,29.870870792118325,274.02904558743785,63.83937069661856,12.0,58,71,63,1532
2016,2,Marshall Islands,North,40.011971687495176,372.34295711916855,35.4465174759002,12.0,166,111,63,1532
2016,3,Marshall Islands,North,37.04712668298062,362.3003125640095,50.22086564948641,12.0,64,174,63,1532
2016,4,Marshall Islands,North,37.94702219070915,182.25777737172643,42.291188867110385,11.57714674601181,66,120,63,1532
2016,5,Marshall Islands,North,33.09576233974463,262.23217902944344,33.10277442661819,12.0,130,93,63,1532
2016,6,Marshall Islands,North,30.461874942938003,323.0308526467788,63.496101386239346,12.0,64,164,63,1532
2016,7,Marshall Islands,North,27.41320603379722,296.5583191573718,69.40979262469499,7.141004631575361,123,91,63,1532
2016,8,Marshall Islands,North,21.229978988620445,413.9532753213393,65.01732888081541,12.0,97,147,63,1532
2016,9,Marshall Islands,North,19.826504340379245,267.8716186895715,45.42706116049524,12.0,149,122,63,1532
2016,10,Marshall Islands,North,21.84166499590564,333.5394234216281,41.24255475369666,12.0,34,143,63,1532
2016,11,Marshall Islands,North,25.164343628757823,253.1442508439826,34.38034856132872,12.0,144,93,63,1532
2016,12,Marshall Islands,North,32.30165127891944,182.0160673803331,60.60920555284062,12.0,50,91,63,1532
2017,1,Marshall Islands,North,35.437100710233004,272.86590427200264,100.62791581083079,9.568029459928844,183,99,63,1532
2017,2,Marshall Islands,North,34.03960054162471,313.6972244019582,50.12612146515812,12.0,122,160,63,1532
2017,3,Marshall Islands,North,35.839015954836846,288.36152682558395,27.17282426785728,12.0,100,68,63,1532
2017,4,Marshall Islands,North,40.85630496464445,250.29562839117727,59.54265180489992,12.0,112,181,63,1532
2017,5,Marshall Islands,North,32.3909572623584,167.16742630912586,75.48068262183645,12.0,53,124,63,1532
2017,6,Marshall Islands,North,31.401190571866643,286.5343344578374,81.31909042273965,11.61247447049113,62,71,63,1532
2017,7,Marshall Islands,North,24.091625639255298,287.42879311468187,54.317988548060725,12.0,134,112,63,1532
2017,8,Marshall Islands,North,21.29258123940394,320.8208891243164,91.6119488217075,12.0,105,130,63,1532
2017,9,Marshall Islands,North,25.413299388872034,310.04993371404316,61.2107995689279,12.0,152,69,63,1532
2017,10,Marshall Islands,North,23.59801152457601,267.9742068856149,62.902210963440936,11.443429172680032,30,65,63,1532
2017,11,Marshall Islands,North,25.94870727635504,282.7133808078604,61.16133433270562,12.0,170,94,63,1532
2017,12,Marshall Islands,North,27.669673277879365,219.1768997445049,50.896661376381644,12.0,60,139,63,1532
2018,1,Marshall Islands,North,30.81890304533502,288.2175245495594,14.226282348438332,8.904346294142734,99,72,63,1532
2018,2,Marshall Islands,North,36.65930128092287,184.99465066543024,76.17569392675863,12.0,171,123,63,1532
2018,3,Marshall Islands,North,38.53757817641741,264.90025704035753,99.3440190019849,12.0,133,162,63,1532
2018,4,Marshall Islands,North,39.684429418395844,220.69282325177448,39.39354853885897,10.812011253141488,101,116,63,1532
2018,5,Marshall Islands,North,33.70077476841858,242.7780437392986,71.14926643266776,12.0,167,155,63,1532
2018,6,Marshall Islands,North,34.04508199330432,252.4481243139178,47.63440196210226,12.0,120,84,63,1532
2018,7,Marshall Islands,North,30.345730047504155,232.49088449185822,39.37549718085389,12.0,50,65,63,1532
2018,8,Marshall Islands,North,23.036865106189342,303.5597361015381,43.93352949678011,11.961252272953402,99,45,63,1532
2018,9,Marshall Islands,North,21.38117695271639,327.29174959150146,51.954135521210574,12.0,80,54,63,1532
2018,10,Marshall Islands,North,21.110131705008584,284.6621051883497,66.5321615921606,12.0,78,97,63,1532
2018,11,Marshall Islands,North,24.28808911892037,165.9414085141043,11.107811872144957,9.462872183052106,127,137,63,1532
2018,12,Marshall Islands,North,32.42024035557355,234.28282587924167,24.22630366703612,12.0,65,132,63,1532
2019,1,Marshall Islands,North,29.23768164250873,230.40143412767256,90.1662477845156,12.0,28,105,63,1532
2019,2,Marshall Islands,North,38.06873744257837,331.67416582762166,105.39393665436707,12.0,126,152,63,1532
2019,3,Marshall Islands,North,37.332212665794515,134.86364217414743,73.65211191389407,12.0,19,124,63,1532
2019,4,Marshall Islands,North,35.856128459114686,252.85690893964988,76.05809448499774,12.0,75,138,63,1532
2019,5,Marshall Islands,North,37.3413462587808,276.9438610804092,58.8001741361108,12.0,72,154,63,1532
2019,6,Marshall Islands,North,25.318342595383413,313.92621314400185,64.9490424674576,12.0,168,119,63,1532
2019,7,Marshall Islands,North,28.0784977900897,402.36138610485114,63.41351362512451,12.0,140,101,63,1532
2019,8,Marshall Islands,North,25.145957836326232,340.21997776548096,57.81622295294849,10.064256662366203,83,91,63,1532
2019,9,Marshall Islands,North,22.530450514986196,248.83433588112862,89.62323156392311,12.0,91,111,63,1532
2019,10,Marshall Islands,North,22.51406353954486,257.70122007425454,84.83064617882756,12.0,51,71,63,1532
2019,11,Marshall Islands,North,31.365588454301736,217.49958044232363,34.839956636806214,11.879487922519104,28,63,63,1532
2019,12,Marshall Islands,North,29.442968839376682,232.2430862496816,58.28626390693155,12.0,155,143,63,1532
2020,1,Marshall Islands,North,33.23559490626123,300.57824805171185,63.140956348043375,11.8228675434116,110,113,63,1532
2020,2,Marshall Islands,North,38.36468978199021,173.43422526619213,62.32449792447095,12.0,38,80,63,1532
2020,3,Marshall Islands,North,41.64518148964224,290.96617974879877,35.052525920918946,12.0,162,135,63,1532
2020,4,Marshall Islands,North,32.290253149855914,192.10982966580278,69.31884423521026,12.0,88,79,63,1532
2020,5,Marshall Islands,North,35.82826144778827,191.02312348034172,26.844082941934886,12.0,31,92,63,1532
2020,6,Marshall Islands,North,26.88129416955212,234.50900446693305,58.96619197946528,12.0,156,86,63,1532
2020,7,Marshall Islands,North,21.235110619224145,320.2223456193712,49.150336533264195,12.0,143,87,63,1532
2020,8,Marshall Islands,North,22.86557413396485,427.8512744075489,5.436787575148976,12.0,124,85,63,1532
2020,9,Marshall Islands,North,25.85835614874321,273.29412227664835,74.62155326125877,12.0,171,99,63,1532
2020,10,Marshall Islands,North,20.236048403572656,341.30489454114365,69.88884084242864,12.0,102,146,63,1532
2020,11,Marshall Islands,North,27.36682410343746,192.8426298184018,66.27577335397262,12.0,81,50,63,1532
2020,12,Marshall Islands,North,29.54804639764902,224.80908751033417,45.583863199269715,12.0,66,93,63,1532
2021,1,Marshall Islands,North,32.749554447499364,269.54348605259844,84.456958005736,12.0,95,76,63,1532
2021,2,Marshall Islands,North,39.74294776733083,223.53920386329716,37.25106716432869,12.0,180,136,63,1532
2021,3,Marshall Islands,North,38.59637798360908,186.80628684695324,51.34818073746372,12.0,90,73,63,1532
2021,4,Marshall Islands,North,36.142046050792466,270.66280137389674,44.53757581956117,12.0,186,122,63,1532
2021,5,Marshall Islands,North,35.03823375180642,203.94878209373314,22.13368024297447,12.0,36,155,63,1532
2021,6,Marshall Islands,North,32.62411560462081,248.7191961969932,59.416247080184945,12.0,123,89,63,1532
2021,7,Marshall Islands,North,28.200599492385845,226.21145582046455,52.13384755421572,11.742875998092371,112,79,63,1532
2021,8,Marshall Islands,North,21.341598880556102,263.2968006928093,58.279430994881906,12.0,110,120,63,1532
2021,9,Marshall Islands,North,22.954395543624422,228.88585993535074,31.794536589626162,10.925089108001389,59,61,63,1532
2021,10,Marshall Islands,North,23.288842876449923,218.2423279982814,12.122834670488913,12.0,47,67,63,1532
2021,11,Marshall Islands,North,26.121095704836634,321.98706013124564,35.03091903969956,12.0,52,104,63,1532
2021,12,Marshall Islands,North,32.213517691826276,301.4282382493607,45.101284808465735,12.0,125,148,63,1532
2022,1,Marshall Islands,North,36.47925722633285,262.15312051925935,84.36105504841663,12.0,67,168,63,1532
2022,2,Marshall Islands,North,37.565213812645624,265.13627385795417,69.48284444590905,12.0,147,164,63,1532
2022,3,Marshall Islands,North,39.012009739040046,186.19093356897744,37.762176925837,12.0,141,84,63,1532
2022,4,Marshall Islands,North,36.92723219875477,281.1446023305324,44.24117319799032,12.0,128,126,63,1532
2022,5,Marshall Islands,North,35.70857313762301,246.04021094498069,48.253895919214116,10.839863323647867,122,64,63,1532
2022,6,Marshall Islands,North,31.75725282521054,276.9094957147571,77.16220064466121,12.0,137,131,63,1532
2022,7,Marshall Islands,North,28.155181576066234,268.2240201223066,46.49506853333213,12.0,85,75,63,1532
2022,8,Marshall Islands,North,21.891686682221867,307.09046196270333,49.57196227554137,12.0,58,41,63,1532
2022,9,Marshall Islands,North,23.35035193654428,307.8407349038698,31.66317858831662,12.0,77,42,63,1532
2022,10,Marshall Islands,North,22.819209822958683,249.7995470802612,71.45844108611035,12.0,154,134,63,1532
2022,11,Marshall Islands,North,26.796584524553772,268.7136734028545,43.647123827794644,12.0,37,92,63,1532
2022,12,Marshall Islands,North,30.960671583517456,263.8056483653387,62.925953765991395,12.0,111,86,63,1532
2023,1,Marshall Islands,North,36.62606872741473,227.1080659685427,61.38471430495561,10.328926227879233,127,160,63,1532
2023,2,Marshall Islands,North,36.666565808413246,206.3826206058121,71.69062159176822,12.0,138,166,63,1532
2023,3,Marshall Islands,North,37.910692548289546,321.5584099745279,35.888621536729815,12.0,86,155,63,1532
2023,4,Marshall Islands,North,36.727423269360756,191.5275721420415,67.74904608082595,12.0,168,80,63,1532
2023,5,Marshall Islands,North,33.31364242255199,208.6873518500428,42.660215826393554,12.0,110,140,63,1532
2023,6,Marshall Islands,North,29.62020024230718,285.9075457430296,46.57862387476324,12.0,66,111,63,1532
2023,7,Marshall Islands,North,26.720941112964326,254.6060402792691,34.02352434930134,12.0,125,102,63,1532
2023,8,Marshall Islands,North,21.522831572140564,224.43706436493426,73.59451072896118,12.0,123,85,63,1532
2023,9,Marshall Islands,North,22.786663267174323,285.37667988722757,62.96714311091911,12.0,47,98,63,1532
2023,10,Marshall Islands,North,23.694987041280953,227.35394633225263,49.837683855540476,12.0,87,98,63,1532
2023,11,Marshall Islands,North,28.1414442858146,213.28668632836568,18.720228127504292,12.0,61,94,63,1532
2023,12,Marshall Islands,North,32.192853433209514,170.61292208826927,16.97832036008309,12.0,70,130,63,1532
2000,1,Peru,West,15.675631518465254,53.662648160907054,98.31494483741406,4.608904877032674,105,80,129,2964
2000,2,Peru,West,19.871182300245263,178.34185506277095,66.61588901395908,10.100401289061093,71,89,129,2964
2000,3,Peru,West,22.005284948811507,70.70136624345425,48.20365887415312,9.599678893938178,47,69,129,2964
2000,4,Peru,West,20.49842619781477,91.03806597067423,67.77748924304564,8.209705364677328,57,90,129,2964
2000,5,Peru,West,17.309492715823843,122.03909741115847,54.30099970056082,8.861694854648828,8,97,129,2964
2000,6,Peru,West,14.658739618971373,205.40236836929085,47.67564867792899,12.0,80,89,129,2964
2000,7,Peru,West,10.960331532512136,80.84501098096953,40.88432204784134,9.48691415756664,32,51,129,2964
2000,8,Peru,West,10.213643959854878,74.22695366006745,70.58187102861969,9.06489547494293,70,57,129,2964
2000,9,Peru,West,5.2284989125322845,36.94231669842627,34.00208690229195,11.520056976770116,52,36,129,2964
2000,10,Peru,West,8.649186037893822,20.225739016453247,49.02976269026205,8.641509371375376,99,6,129,2964
2000,11,Peru,West,9.470714443954142,266.62086146038627,40.82771969961179,10.705248680003667,60,79,129,2964
2000,12,Peru,West,15.232566612696989,94.2981543392744,68.92315101595294,10.621521684589894,41,9,129,2964
2001,1,Peru,West,19.91925265939791,29.988293121056458,62.10880582736672,12.0,74,7,129,2964
2001,2,Peru,West,22.979500495414364,107.65756121853634,77.36405086542916,11.031601877752566,0,124,129,2964
2001,3,Peru,West,21.965235086044107,159.41803086128448,65.2704335134664,10.92344533224718,91,126,129,2964
2001,4,Peru,West,23.881290372634815,177.91184894224466,44.42863979471231,10.72360100707408,14,116,129,2964
2001,5,Peru,West,18.421780223973002,95.06072621257434,57.63047602807562,6.826725489026436,60,84,129,2964
2001,6,Peru,West,17.373065187816668,80.3791339930421,68.82715171130783,10.298878867353825,10,36,129,2964
2001,7,Peru,West,9.483239047699707,110.44096672113233,55.182347348058045,6.121110633481001,72,53,129,2964
2001,8,Peru,West,5.286848396743119,152.974375659455,28.39557830587406,10.289430891956263,88,53,129,2964
2001,9,Peru,West,8.25426370792523,37.92219746825611,29.635397626859216,9.111465204237064,49,39,129,2964
